1 - State Code,1 - State Name,8 - Structure Number,22 - Owner Agency,3 - County Code,3 - County Name,4 - Place Code,City - InfoBridge Place Code,City - InfoBridge Place Name,27 - Year Built,29 - Average Daily Traffic,43A - Main Span Material,43B - Main Span Design,45 - Number of Spans in Main Unit,49 - Structure Length (ft.),6A - Features Intersected,7 - Facility Carried By Structure,CAT10 - Bridge Condition,Bridge Age (yr),CAT29 - Deck Area (sq. ft.),17 - Longitude (decimal),16 - Latitude (decimal),58 - Deck Condition Rating,59 - Superstructure Condition Rating,60 - Substructure Condition Rating,62 - Culverts Condition Rating,63 - Operating Rating Method Code,64 - Operating Rating (US tons),66 - Inventory Rating (US tons),91 - Designated Inspection Frequency,90 - Inspection Date,92A - Fracture Critical Details,92B - Underwater Inspection,92C - Other Special Inspection,93A - Fracture Critical Detail Date,93B - Underwater Inspection Date,93C - Other Special Inspection Date,21 - Maintenance Responsibility
31,Nebraska,U142502100P    ,City or Municipal Highway Agency,109,Lancaster County,28000,28000,Lincoln city,2000,840,Prestressed Concrete,Stringer/Multi-beam or Girder,3,285.1,SALT CREEK              ,BALL PARK DRIVE   ,Good,22,16649.8,-96.7174,40.8239,7,8,7,N,1,79.4,37.5,24,3/2/2018 0:00,N  ,N  ,N  ,,,,4
31,Nebraska,C001102305     ,County Highway Agency,21,Burt County,0,0,No Place Code,1988,40,Steel,Stringer/Multi-beam or Girder,1,40,STREAM                  ,TOWNSHIP ROAD     ,Good,34,1142.5,-96.3467,41.69,7,7,7,N,1,49.6,29.8,24,9/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007815020     ,County Highway Agency,155,Saunders County,0,0,No Place Code,1984,140,Steel,Stringer/Multi-beam or Girder,1,60,N FK ROCK CREEK         ,COLL 7842         ,Fair,38,1595.5,-96.6046,41.0891,5,8,8,N,1,37.5,22,24,8/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S180 00205     ,State Highway Agency,109,Lancaster County,28000,28000,Lincoln city,1963,27500,Prestressed Concrete,Stringer/Multi-beam or Girder,2,264.1,I180/US34               ,W CRNHSKER/FAU5248,Good,59,29720.7,-96.7121,40.8367,7,7,7,N,1,72.8,44.1,24,2/2/2019 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C008910510     ,County Highway Agency,177,Washington County,0,0,No Place Code,2019,20,Concrete,Culvert,3,50.2,BROWN CREEK             ,RD 5              ,Good,3,1399.8,-96.406,41.557,N,N,N,9,3,36.4,27.6,24,7/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C004822215     ,County Highway Agency,95,Jefferson County,0,0,No Place Code,1935,25,Steel,Stringer/Multi-beam or Girder,1,24,STREAM                  ,COUNTY HIGHWAY    ,Poor,87,385,-96.9772,40.2046,5,5,4,N,1,9.9,5.5,24,10/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C003401605     ,County Highway Agency,67,Gage County,0,0,No Place Code,1935,30,Steel,Stringer/Multi-beam or Girder,1,62,CLATONIA CREEK          ,TOWNSHIP ROAD     ,Fair,87,1261.3,-96.8858,40.4222,5,5,5,N,1,15.4,8.8,24,10/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,U1425F2115     ,City or Municipal Highway Agency,109,Lancaster County,28000,28000,Lincoln city,1935,6750,Concrete,Culvert,4,54.1,OAK CREEK TRIB          ,ADAMS ST          ,Fair,87,1456.4,-96.7099,40.843,N,N,N,6,0,36.4,24.3,24,12/2/2018 0:00,N  ,N  ,N  ,,,,4
31,Nebraska,C007821625     ,County Highway Agency,155,Saunders County,0,0,No Place Code,1925,37,Steel,Truss - Thru,1,168,OTOE CREEK              ,COLL 7762         ,Fair,97,3416.9,-96.5003,41.3359,5,6,5,N,1,16.5,8.8,24,7/2/2018 0:00,Y24,N  ,N  ,720,,,2
31,Nebraska,S008 06147     ,State Highway Agency,95,Jefferson County,0,0,No Place Code,1992,680,Concrete,Culvert,2,24.9,STREAM                  ,N8                ,Good,30,597.2,-97.0391,40.0556,N,N,N,8,0,47.4,36.4,48,8/2/2016 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,U142503440     ,City or Municipal Highway Agency,109,Lancaster County,28000,28000,Lincoln city,1993,21040,Steel Continuous,Stringer/Multi-beam or Girder,4,372,SALT CREEK              ,WEST O ST         ,Good,29,27586.2,-96.7228,40.8137,7,8,8,N,1,84.9,50.7,24,11/2/2017 0:00,N  ,N  ,N  ,,,,4
31,Nebraska,S006 31339     ,State Highway Agency,109,Lancaster County,28000,28000,Lincoln city,1936,11505,Steel Continuous,Stringer/Multi-beam or Girder,3,195.9,UP/BNSF RR     815-574-T,US6               ,Poor,86,8353.9,-96.72,40.822,6,7,4,N,1,38.6,23.1,24,1/2/2019 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C001102310     ,County Highway Agency,21,Burt County,0,0,No Place Code,1983,40,Concrete,Culvert,3,35.1,STREAM                  ,TOWNSHIP ROAD     ,Good,39,979,-96.3467,41.6967,N,N,N,8,0,36.4,24.3,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007812453     ,County Highway Agency,155,Saunders County,0,0,No Place Code,1991,35,Concrete,Stringer/Multi-beam or Girder,1,27.9,STREAM                  ,COUNTY HIGHWAY    ,Fair,31,786.8,-96.5267,41.2783,5,7,7,N,1,50.7,29.8,24,6/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S077 09791     ,State Highway Agency,155,Saunders County,0,0,No Place Code,1926,8520,Steel,Stringer/Multi-beam or Girder,1,51.8,SILVER CREEK            ,US77/N92          ,Fair,96,1785.7,-96.5455,41.2346,7,5,5,N,1,35.3,20.9,24,6/2/2018 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C003402010     ,County Highway Agency,67,Gage County,0,0,No Place Code,1972,475,Steel,Stringer/Multi-beam or Girder,1,101,CLATONIA CREEK          ,FAS 2920          ,Fair,50,2884.3,-96.9005,40.3933,5,6,6,N,1,17.6,9.9,24,10/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C001103825     ,County Highway Agency,21,Burt County,0,0,No Place Code,1968,75,Steel,Girder and Floorbeam System,1,60,STREAM                  ,COUNTY ROAD H     ,Fair,54,1516.7,-96.305,41.7933,6,6,6,N,1,19.8,12.1,24,10/2/2017 0:00,Y24,N  ,N  ,1021,,,2
31,Nebraska,S077 06064R    ,State Highway Agency,109,Lancaster County,0,28000,Lincoln city,1986,30605,Steel Continuous,Stringer/Multi-beam or Girder,4,223.1,BNSF RR/FOLSOM ST       ,NB-US77           ,Good,36,11491.5,-96.7343,40.7902,8,8,8,N,1,60.6,37.5,48,1/2/2017 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C004820435     ,County Highway Agency,95,Jefferson County,0,0,No Place Code,1994,45,Concrete,Culvert,3,43,STREAM                  ,COUNTY HIGHWAY    ,Good,28,1198.6,-96.925,40.335,N,N,N,9,0,36.4,24.3,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S077 06064L    ,State Highway Agency,109,Lancaster County,0,28000,Lincoln city,1991,30605,Steel Continuous,Stringer/Multi-beam or Girder,4,224.1,BNSF RR/FOLSOM ST       ,SB-US77           ,Good,31,11909.8,-96.7344,40.79,8,8,8,N,1,72.8,43,48,1/2/2017 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,U1425G3015     ,City or Municipal Highway Agency,109,Lancaster County,28000,28000,Lincoln city,2001,19990,Concrete,Culvert,3,24.9,STREAM                  ,W CRNHSKR/FAU 5248,Good,21,2135.1,-96.715,40.8362,N,N,N,7,0,36.4,24.3,24,3/2/2018 0:00,N  ,N  ,N  ,,,,4
31,Nebraska,C005511310P    ,County Highway Agency,109,Lancaster County,0,0,No Place Code,1996,300,Concrete,Culvert,3,27.9,CARDWELL BR TRIB (0-284),CARDWELL BR SLT CR,Fair,26,613,-96.7577,40.7372,N,N,N,6,0,36.4,24.3,24,7/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S180 00164     ,State Highway Agency,109,Lancaster County,28000,28000,Lincoln city,1963,7350,Prestressed Concrete,Stringer/Multi-beam or Girder,4,233.9,I180                    ,ADAMS ST/FAU 5250 ,Fair,59,7751.4,-96.712,40.843,5,5,5,N,1,26.5,16.5,24,2/2/2019 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C008900805     ,County Highway Agency,177,Washington County,0,0,No Place Code,1995,40,Concrete Continuous,Slab,3,131.9,BELL CREEK              ,COUNTY HIGHWAY    ,Good,27,3980.9,-96.3717,41.64,8,8,8,N,1,77.2,43,24,8/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C001105015     ,County Highway Agency,21,Burt County,0,0,No Place Code,1983,40,Concrete,Culvert,3,58.1,STREAM                  ,TOWNSHIP ROAD     ,Good,39,1619.4,-96.3467,41.6983,N,N,N,7,0,36.4,24.3,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S077 10726     ,State Highway Agency,155,Saunders County,0,0,No Place Code,2011,5605,Prestressed Concrete,Stringer/Multi-beam or Girder,1,122,OTOE CREEK              ,US77              ,Good,11,5726,-96.5022,41.3371,7,8,9,N,3,60.6,43,24,6/2/2018 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,S080 40202     ,State Highway Agency,109,Lancaster County,0,28000,Lincoln city,2011,3900,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,2,235.9,I80                     ,N 14TH ST/FAS 5227,Good,11,20586.4,-96.7011,40.8704,7,8,8,N,3,66.1,49.6,24,1/2/2019 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C005500630     ,County Highway Agency,109,Lancaster County,0,0,No Place Code,1937,144,Steel,Stringer/Multi-beam or Girder,1,36.1,ASH HOLLOW CREEK (B 133),W AGNEW RD/FAS3380,Fair,85,876.2,-96.6399,41.016,6,6,5,N,1,52.9,32,24,4/2/2018 0:00,N  ,Y60,N  ,,818,,2
31,Nebraska,C007803515     ,County Highway Agency,155,Saunders County,0,0,No Place Code,1948,35,Wood or Timber,Stringer/Multi-beam or Girder,1,33.1,STREAM                  ,COUNTY ROAD 15    ,Fair,74,663.2,-96.5826,41.1541,5,5,5,N,2,6.6,1.1,24,7/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S180 00144     ,State Highway Agency,109,Lancaster County,28000,28000,Lincoln city,1963,31860,Concrete,Culvert,3,36.1,LYNN CREEK              ,I180/US34         ,Fair,59,2675.9,-96.7121,40.8459,N,N,N,6,0,47.4,36.4,24,2/2/2019 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C005507003     ,County Highway Agency,109,Lancaster County,0,0,No Place Code,1979,19,Concrete,Culvert,2,21,STREAM (V 156)          ,W PELLA RD        ,Good,43,585.6,-96.8355,40.5522,N,N,N,7,1,36.4,24.3,24,3/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C005501105     ,County Highway Agency,109,Lancaster County,0,0,No Place Code,1930,64,Steel,Truss - Thru,1,102,OLIVE BRANCH (V 90)     ,SW 72ND ST        ,Fair,92,2544.2,-96.8188,40.5929,7,5,7,N,1,26.5,16.5,24,6/2/2017 0:00,Y24,N  ,N  ,621,,,2
31,Nebraska,S077 07899R    ,State Highway Agency,109,Lancaster County,0,0,No Place Code,1994,7890,Concrete Continuous,Slab,3,112.9,ASH HOLLOW CREEK        ,NB-US77           ,Good,28,5443.1,-96.6407,41.0154,7,7,7,N,1,83.8,49.6,48,2/2/2017 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C003400605     ,County Highway Agency,67,Gage County,0,0,No Place Code,1939,60,Steel,Stringer/Multi-beam or Girder,1,32.2,STREAM                  ,TOWNSHIP ROAD     ,Fair,83,643.5,-96.86,40.495,5,5,5,N,1,46.3,27.6,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C004832030     ,County Highway Agency,95,Jefferson County,0,0,No Place Code,2012,60,Steel,Culvert,3,24,BIG INDIAN CREEK        ,COUNTY HIGHWAY    ,Good,10,573.6,-96.9749,40.2191,N,N,N,9,0,46.3,36.4,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S077 07899L    ,State Highway Agency,109,Lancaster County,0,0,No Place Code,1994,7890,Concrete Continuous,Slab,3,112.9,ASH HOLLOW CREEK        ,SB-US77           ,Good,28,4665.5,-96.6409,41.0154,7,7,8,N,1,82.7,49.6,48,2/2/2017 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C001105225     ,County Highway Agency,21,Burt County,0,0,No Place Code,1988,40,Concrete,Stringer/Multi-beam or Girder,1,24,STREAM                  ,TOWNSHIP ROAD     ,Good,34,683.6,-96.355,41.6833,7,7,7,N,1,99.2,59.5,24,9/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C004801435     ,County Highway Agency,95,Jefferson County,0,0,No Place Code,2019,75,Concrete,Culvert,2,24.6,CUB CREEK               ,720 RD            ,Good,3,686.2,-96.957,40.263,N,N,N,9,3,38.6,29.8,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C002704910     ,County Highway Agency,53,Dodge County,0,0,No Place Code,1968,75,Steel,Stringer/Multi-beam or Girder,1,24,DITCH #7                ,TOWNSHIP ROAD     ,Fair,54,675.8,-96.4433,41.48,6,7,6,N,1,41.9,25.4,24,10/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C001112905     ,County Highway Agency,21,Burt County,0,0,No Place Code,1971,40,Steel,Stringer/Multi-beam or Girder,2,102,STREAM                  ,TOWNSHIP ROAD     ,Fair,51,2510.7,-96.29,41.835,6,7,7,N,1,26.5,16.5,24,7/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C005522540     ,County Highway Agency,109,Lancaster County,0,0,No Place Code,1982,117,Concrete,Culvert,2,27.9,STREAM (G 36)           ,N 27TH ST         ,Fair,40,832.6,-96.6816,40.9222,N,N,N,6,0,36.4,24.3,24,3/2/2019 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,U142512135     ,City or Municipal Highway Agency,109,Lancaster County,28000,28000,Lincoln city,1979,4740,Steel Continuous,Stringer/Multi-beam or Girder,3,190.9,OAK CREEK               ,N 1ST ST/FAU 5213 ,Fair,43,11401.6,-96.7205,40.8319,6,5,5,N,1,58.4,35.3,24,10/2/2017 0:00,N  ,N  ,N  ,,,,4
31,Nebraska,C005514813     ,County Highway Agency,109,Lancaster County,0,0,No Place Code,1989,100,Concrete,Culvert,2,22,STREAM (O 196)          ,W ROKEBY RD       ,Fair,33,656.3,-96.7708,40.7121,N,N,N,6,0,36.4,24.3,24,4/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C004821610P    ,County Highway Agency,95,Jefferson County,0,0,No Place Code,1935,20,Steel,Girder and Floorbeam System,1,60,STREAM                  ,WALL ROAD / 718 RD,Poor,87,965.2,-96.971,40.2373,5,5,4,N,1,24.3,14.3,24,6/2/2017 0:00,Y24,N  ,N  ,621,,,2
31,Nebraska,C003400105P    ,County Highway Agency,67,Gage County,0,0,No Place Code,1935,95,Steel,Stringer/Multi-beam or Girder,1,30.8,STREAM                  ,FAS 3295          ,Fair,87,758.9,-96.9079,40.386,5,5,5,N,1,41.9,25.4,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007803505P    ,County Highway Agency,155,Saunders County,0,0,No Place Code,1935,15,Steel,Truss - Thru,1,110.9,WAHOO CREEK             ,COUNTY ROAD 15    ,Poor,87,2146.5,-96.5733,41.18,6,4,6,N,2,0,0,24,8/2/2016 0:00,Y24,N  ,Y24,1109,,1008,2
31,Nebraska,C001113030     ,County Highway Agency,21,Burt County,0,0,No Place Code,1984,60,Concrete,Culvert,2,25.9,STREAM                  ,COLL 7948         ,Fair,38,671.8,-96.2878,41.8435,N,N,N,6,0,36.4,24.3,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S066 07845     ,State Highway Agency,155,Saunders County,0,0,No Place Code,1998,1315,Concrete Continuous,Slab,3,83,WAHOO CREEK TRIBUTARY   ,N66               ,Good,24,3131.8,-96.5877,41.1477,7,7,7,N,1,84.9,50.7,24,6/2/2018 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C007822835     ,County Highway Agency,155,Saunders County,0,0,No Place Code,1990,50,Steel,Stringer/Multi-beam or Girder,1,73.2,SILVER CREEK            ,TOWNSHIP ROAD     ,Fair,32,2088.3,-96.545,41.2491,5,8,8,N,1,16.5,8.8,24,11/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C004814740     ,County Highway Agency,95,Jefferson County,0,0,No Place Code,1998,40,Steel,Culvert,3,26.9,STREAM                  ,COUNTY HIGHWAY    ,Good,24,750.2,-96.935,40.3233,N,N,N,9,0,47.4,36.4,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C004804320     ,County Highway Agency,95,Jefferson County,0,0,No Place Code,1935,50,Steel,Stringer/Multi-beam or Girder,3,71.9,STREAM                  ,COUNTY HIGHWAY    ,Fair,87,2050.8,-96.9733,40.2317,7,6,8,N,1,110.1,72.8,24,10/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S180 00079     ,State Highway Agency,109,Lancaster County,28000,28000,Lincoln city,1991,30300,Steel Continuous,Stringer/Multi-beam or Girder,2,232.9,I180                    ,SUPERIOR ST       ,Fair,31,18265.3,-96.7131,40.8553,6,7,7,N,1,68.3,39.7,24,2/2/2019 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C003402005     ,County Highway Agency,67,Gage County,0,0,No Place Code,1965,475,Steel Continuous,Stringer/Multi-beam or Girder,3,283.1,BIG BLUE RIVER          ,FAS 2920          ,Good,57,7988.8,-96.9073,40.3941,7,7,7,N,1,26.5,15.4,24,10/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C003401405     ,County Highway Agency,67,Gage County,0,0,No Place Code,2016,10,Steel,Culvert,2,20.3,TRIB TO CLATONIA CRK    ,W BUCKEYE RD      ,Good,6,567.3,-96.8899,40.4365,N,N,N,9,1,46.3,36.4,24,2/2/2019 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C005530415     ,County Highway Agency,109,Lancaster County,0,0,No Place Code,1994,100,Concrete,Culvert,3,27.9,ASH HOLLOW CREEK (B 60) ,LITTLE SALT RD    ,Fair,28,832.6,-96.6399,41.0305,N,N,N,6,1,36.4,24.3,24,4/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C003402005P    ,County Highway Agency,67,Gage County,0,0,No Place Code,1935,25,Steel,Stringer/Multi-beam or Girder,1,25.9,STREAM                  ,TOWNSHIP ROAD     ,Fair,87,527.2,-96.9083,40.3933,5,6,5,N,1,41.9,25.4,24,10/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S077 08008     ,State Highway Agency,109,Lancaster County,0,0,No Place Code,1994,7890,Concrete,Culvert,3,24.9,STREAM                  ,US77              ,Good,28,1742.5,-96.6401,41.0313,N,N,N,8,0,47.4,36.4,48,2/2/2017 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,S077 06134     ,State Highway Agency,109,Lancaster County,28000,0,No Place Code,1990,5800,Steel Continuous,Stringer/Multi-beam or Girder,2,255.9,US77                    ,FAU 5220/WEST A ST,Good,32,10578.8,-96.7385,40.7992,8,8,8,N,1,76.1,45.2,24,1/2/2019 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C008901805     ,County Highway Agency,177,Washington County,0,0,No Place Code,2019,20,Concrete,Culvert,3,38.1,BROWN CREEK             ,RD 18             ,Good,3,1061.3,-96.8094,41.5733,N,N,N,9,3,62.8,34.2,24,7/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C005501705P    ,County Highway Agency,109,Lancaster County,0,0,No Place Code,1995,1850,Concrete Continuous,Slab,3,109.9,HAINES BRANCH (O 132)   ,S CODDINGTON AVE  ,Good,27,3786.2,-96.7495,40.7746,7,7,7,N,1,65,35.3,24,3/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S103 02465     ,State Highway Agency,67,Gage County,0,0,No Place Code,1956,1380,Concrete Continuous,Slab,3,287.1,TURKEY CREEK            ,N103              ,Good,66,11961.4,-96.9135,40.3843,7,7,7,N,1,45.2,26.5,24,7/2/2018 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C005506807     ,County Highway Agency,109,Lancaster County,0,0,No Place Code,1970,64,Concrete,Culvert,2,28.9,STREAM (V 129)          ,W PRINCETON RD    ,Fair,52,862,-96.8374,40.5667,N,N,N,6,0,36.4,24.3,24,3/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,U095004705     ,City or Municipal Highway Agency,53,Dodge County,17670,17670,Fremont city,1980,4080,Concrete,Culvert,3,33.1,RAWHIDE CREEK           ,FAU 5619          ,Good,42,793.6,-96.4637,41.4477,N,N,N,7,0,36.4,24.3,24,9/2/2018 0:00,N  ,N  ,N  ,,,,4
31,Nebraska,C004814745     ,County Highway Agency,95,Jefferson County,0,0,No Place Code,1935,40,Steel,Girder and Floorbeam System,1,35.1,STREAM                  ,581 AVE           ,Fair,87,587.4,-96.9351,40.333,5,5,5,N,1,16.5,9.9,24,6/2/2017 0:00,Y24,N  ,N  ,621,,,2
31,Nebraska,S077 08039R    ,State Highway Agency,109,Lancaster County,0,0,No Place Code,1994,7890,Concrete Continuous,Slab,3,78.1,ASH HOLLOW CREEK TRIB   ,NB-US77           ,Good,28,3227.9,-96.6399,41.0358,8,8,7,N,1,81.6,48.5,48,2/2/2017 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C007821620     ,County Highway Agency,155,Saunders County,0,0,No Place Code,2017,55,Concrete,Culvert,3,33.5,STREAM                  ,COUNTY ROAD T     ,Good,5,867.4,-96.5117,41.3367,N,N,N,9,3,68.3,51.8,24,6/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S180 00080R    ,State Highway Agency,109,Lancaster County,28000,28000,Lincoln city,1963,19100,Concrete,Culvert,2,25.9,STREAM                  ,SUPRIOR ST/FAU5254,Fair,59,671.8,-96.7165,40.8554,N,N,N,6,0,47.4,36.4,24,2/2/2019 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,S077 08039L    ,State Highway Agency,109,Lancaster County,0,0,No Place Code,1994,7890,Concrete Continuous,Slab,3,78.1,ASH HOLLOW CREEK TRIB   ,SB-US77           ,Good,28,3227.9,-96.6402,41.0358,7,7,8,N,1,81.6,48.5,48,2/2/2017 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C007803520     ,County Highway Agency,155,Saunders County,0,0,No Place Code,2009,35,Concrete,Stringer/Multi-beam or Girder,1,30.8,SAND CREEK TRIB         ,RD 15             ,Good,13,880.3,-96.5829,41.1742,8,8,7,N,1,66.1,39.7,24,11/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S077 08048R    ,State Highway Agency,109,Lancaster County,0,0,No Place Code,1994,7890,Concrete Continuous,Slab,3,103,ASH HOLLOW CREEK TRIB   ,NB-US77           ,Good,28,4258.6,-96.6398,41.0372,8,8,7,N,1,90.4,54,48,2/2/2017 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C007822830     ,County Highway Agency,155,Saunders County,0,0,No Place Code,1935,50,Steel,Stringer/Multi-beam or Girder,1,29.9,STREAM                  ,TOWNSHIP ROAD     ,Fair,87,783.6,-96.5494,41.2492,5,7,7,N,1,7.7,5.5,24,7/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S077 08048L    ,State Highway Agency,109,Lancaster County,0,0,No Place Code,1994,7890,Concrete Continuous,Slab,3,103,ASH HOLLOW CREEK TRIB   ,SB-US77           ,Good,28,4258.6,-96.6401,41.0372,8,8,8,N,1,90.4,54,48,2/2/2017 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,S180 00079R    ,State Highway Agency,109,Lancaster County,28000,28000,Lincoln city,1935,100,Steel,Stringer/Multi-beam or Girder,1,47.9,STREAM                  ,ACCESS ROAD       ,Fair,87,1603,-96.7168,40.8564,5,7,6,N,1,51.8,30.9,24,2/2/2019 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C005512350     ,County Highway Agency,109,Lancaster County,0,0,No Place Code,2020,3082,Concrete,Culvert,3,37.7,LITTLE SALT CR TRB(F 78),N 14TH ST         ,Good,2,903.6,-96.701,40.894,N,N,N,9,3,72.8,56.2,24,3/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S077 06152     ,State Highway Agency,109,Lancaster County,0,28000,Lincoln city,1985,30605,Concrete,Culvert,5,22,STREAM                  ,US77              ,Good,37,1536.1,-96.7405,40.8013,N,N,N,8,0,36.4,24.3,24,1/2/2019 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,U1425F2825     ,City or Municipal Highway Agency,109,Lancaster County,28000,28000,Lincoln city,2000,7750,Concrete,Culvert,2,23,DRAINAGE DITCH          ,IRIVING ST        ,Good,22,2915.9,-96.7203,40.8515,N,N,N,7,0,36.4,24.3,24,9/2/2018 0:00,N  ,N  ,N  ,,,,4
31,Nebraska,S077 08066R    ,State Highway Agency,109,Lancaster County,0,0,No Place Code,1994,7890,Concrete Continuous,Slab,3,103,ROCK CREEK OVERFLOW     ,NB-US77           ,Good,28,4258.6,-96.6397,41.0396,8,8,7,N,1,90.4,54,48,2/2/2017 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,S077 08066L    ,State Highway Agency,109,Lancaster County,0,0,No Place Code,1994,7890,Concrete Continuous,Slab,3,103,ROCK CREEK OVERFLOW     ,SB-US77           ,Good,28,4258.6,-96.64,41.0396,8,8,7,N,1,90.4,54,48,2/2/2017 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C004820430     ,County Highway Agency,95,Jefferson County,0,0,No Place Code,1988,35,Concrete,Culvert,2,21,STREAM                  ,COUNTY HIGHWAY    ,Good,34,585.6,-96.9367,40.335,N,N,N,8,0,36.4,24.3,24,10/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S077 08081R    ,State Highway Agency,109,Lancaster County,0,0,No Place Code,1994,7890,Concrete Continuous,Slab,3,123,ROCK CREEK              ,NB-US77           ,Good,28,5085.9,-96.6396,41.0416,8,8,7,N,1,91.5,55.1,48,2/2/2017 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C004803905     ,County Highway Agency,95,Jefferson County,0,0,No Place Code,2006,20,Concrete,Culvert,3,38.1,BIG INDIAN CREEK        ,COUNTY HIGHWAY    ,Good,16,10775.5,-97.01,40.1583,N,N,N,9,0,36.4,24.3,24,10/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S080 40106     ,State Highway Agency,109,Lancaster County,0,28000,Lincoln city,1960,32795,Steel Continuous,Stringer/Multi-beam or Girder,5,294.9,I80                     ,NB-I180/US34      ,Fair,62,14031.3,-96.7158,40.8622,5,5,5,N,1,59.5,35.3,24,1/2/2019 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,S077 08081L    ,State Highway Agency,109,Lancaster County,0,0,No Place Code,1994,7890,Concrete Continuous,Slab,3,123,ROCK CREEK              ,SB-US77           ,Good,28,5085.9,-96.6399,41.0415,7,7,7,N,1,91.5,55.1,24,2/2/2019 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,S080 40105     ,State Highway Agency,109,Lancaster County,0,28000,Lincoln city,1960,32795,Steel Continuous,Stringer/Multi-beam or Girder,5,294.9,I80                     ,SB-I180/US34      ,Fair,62,14031.3,-96.716,40.862,6,5,5,N,1,59.5,35.3,24,1/2/2019 0:00,N  ,N  ,N  ,,,,1
